uid,date,n_convo,minutes_convo,n_unlocks,n_scans,n_bt_unique,sleep,stress,deadline_day,weekday,weekend
51,2013-05-09,19,0,4,321,0,9,NA,1,Thu,0
51,2013-05-10,34,0,4,519,0,NA,NA,1,Fri,0
51,2013-05-11,34,0,3,326,0,9,NA,1,Sat,1
51,2013-05-12,56,0,4,528,0,1,NA,1,Sun,1
51,2013-05-13,34,0,4,611,0,NA,NA,1,Mon,0
51,2013-05-14,35,0,4,492,0,NA,NA,1,Tue,0
51,2013-05-15,50,0,5,10914,0,NA,1,1,Wed,0
51,2013-05-16,18,0,6,4079,0,NA,1.5,1,Thu,0
51,2013-05-17,25,0,5,380,0,NA,1,1,Fri,0
51,2013-05-18,6,0,3,63,0,NA,1,1,Sat,1
51,2013-05-19,2,0,3,108,0,NA,1,1,Sun,1
51,2013-05-20,23,0,5,297,0,13,2,1,Mon,0
51,2013-05-21,35,0,3,595,0,8,2,1,Tue,0
51,2013-05-22,40,0,6,598,0,NA,1.5,1,Wed,0
51,2013-05-23,19,0,3,428,0,NA,1,1,Thu,0
51,2013-05-24,43,0,5,316,0,NA,2,1,Fri,0
51,2013-05-25,35,0,6,50,0,NA,NA,1,Sat,1
51,2013-05-26,25,0,8,45,0,7,NA,1,Sun,1
51,2013-05-27,19,0,4,542,0,NA,NA,1,Mon,0
51,2013-05-28,50,0,7,1191,0,1,NA,1,Tue,0
51,2013-05-29,46,0,6,6001,0,1,NA,1,Wed,0
51,2013-05-30,34,0,5,182,0,9,NA,1,Thu,0
51,2013-05-31,40,0,5,0,0,11,NA,1,Fri,0
51,2013-06-01,9,0,1,0,0,NA,NA,1,Sat,1
51,2013-06-02,0,0,0,0,0,NA,NA,1,Sun,1
51,2013-06-03,0,0,0,0,0,9,NA,1,Mon,0
51,2013-06-04,0,0,0,0,0,NA,NA,1,Tue,0
51,2013-06-05,0,0,0,0,0,NA,NA,1,Wed,0
51,2013-06-06,0,0,0,0,0,NA,NA,1,Thu,0
51,2013-06-07,0,0,0,0,0,NA,NA,1,Fri,0
51,2013-06-08,0,0,0,0,0,NA,NA,1,Sat,1
51,2013-06-09,0,0,0,0,0,NA,NA,1,Sun,1
51,2013-06-10,0,0,0,0,0,NA,NA,1,Mon,0
51,2013-06-11,0,0,0,0,0,NA,NA,1,Tue,0
51,2013-06-12,0,0,0,0,0,NA,NA,1,Wed,0
51,2013-06-13,0,0,0,0,0,NA,NA,1,Thu,0
51,2013-06-14,0,0,0,0,0,NA,NA,1,Fri,0
51,2013-06-15,0,0,0,0,0,NA,NA,1,Sat,1
51,2013-06-16,0,0,0,0,0,NA,NA,1,Sun,1
51,2013-06-17,0,0,0,0,0,NA,NA,1,Mon,0
51,2013-06-18,0,0,0,0,0,NA,NA,1,Tue,0
51,2013-06-19,0,0,0,0,0,NA,NA,1,Wed,0
51,2013-06-20,0,0,0,0,0,NA,NA,1,Thu,0
51,2013-06-21,0,0,0,0,0,NA,NA,1,Fri,0
51,2013-06-22,0,0,0,0,0,NA,NA,1,Sat,1
51,2013-06-23,0,0,0,0,0,NA,NA,1,Sun,1
51,2013-06-24,0,0,0,0,0,NA,NA,1,Mon,0
51,2013-06-25,0,0,0,0,0,NA,NA,1,Tue,0
51,2013-06-26,0,0,0,0,0,NA,NA,1,Wed,0
51,2013-06-27,0,0,0,0,0,NA,NA,1,Thu,0
51,2013-06-28,0,0,0,0,0,NA,NA,1,Fri,0
51,2013-06-29,0,0,0,0,0,NA,NA,1,Sat,1
51,2013-06-30,0,0,0,0,0,NA,NA,1,Sun,1
51,2013-07-01,0,0,0,0,0,NA,NA,1,Mon,0
51,2013-07-02,0,0,0,0,0,NA,NA,1,Tue,0
51,2013-07-03,0,0,0,0,0,NA,NA,1,Wed,0
51,2013-07-04,0,0,0,0,0,NA,NA,1,Thu,0
51,2013-07-05,0,0,0,0,0,NA,NA,1,Fri,0
51,2013-07-06,0,0,0,0,0,NA,NA,1,Sat,1
51,2013-07-07,0,0,0,0,0,NA,NA,1,Sun,1
51,2013-07-08,0,0,0,0,0,NA,NA,1,Mon,0
51,2013-07-09,0,0,0,0,0,NA,NA,1,Tue,0
51,2013-07-10,0,0,0,0,0,NA,NA,1,Wed,0
51,2013-07-11,0,0,0,0,0,NA,NA,1,Thu,0
51,2013-07-12,0,0,0,0,0,NA,NA,1,Fri,0
51,2013-07-13,0,0,0,0,0,NA,NA,1,Sat,1
51,2013-07-14,0,0,0,0,0,NA,NA,1,Sun,1
51,2013-07-15,0,0,0,0,0,NA,NA,1,Mon,0
51,2013-07-16,0,0,0,0,0,NA,NA,1,Tue,0
51,2013-07-17,0,0,0,0,0,NA,NA,1,Wed,0
51,2013-07-18,0,0,0,0,0,NA,NA,1,Thu,0
51,2013-07-19,0,0,0,0,0,NA,NA,1,Fri,0
51,2013-07-20,0,0,0,0,0,NA,NA,1,Sat,1
51,2013-07-21,0,0,0,0,0,NA,NA,1,Sun,1
51,2013-07-22,0,0,0,0,0,NA,NA,1,Mon,0
51,2013-07-23,0,0,0,0,0,NA,NA,1,Tue,0
51,2013-07-24,0,0,0,0,0,NA,NA,1,Wed,0
51,2013-07-25,0,0,0,0,0,NA,NA,1,Thu,0
51,2013-07-26,0,0,0,0,0,NA,NA,1,Fri,0
51,2013-07-27,0,0,0,0,0,NA,NA,1,Sat,1
51,2013-07-28,0,0,0,0,0,NA,NA,1,Sun,1
51,2013-07-29,0,0,0,0,0,NA,NA,1,Mon,0
51,2013-07-30,0,0,0,0,0,NA,NA,1,Tue,0
51,2013-07-31,0,0,0,0,0,NA,NA,1,Wed,0
51,2013-08-01,0,0,0,0,0,NA,NA,1,Thu,0
51,2013-08-02,0,0,0,0,0,NA,NA,1,Fri,0
51,2013-08-03,0,0,0,0,0,NA,NA,1,Sat,1
51,2013-08-04,0,0,0,0,0,NA,NA,1,Sun,1
51,2013-08-05,0,0,0,0,0,NA,NA,1,Mon,0
51,2013-08-06,0,0,0,0,0,NA,NA,1,Tue,0
51,2013-08-07,0,0,0,0,0,NA,NA,1,Wed,0
51,2013-08-08,0,0,0,0,0,NA,NA,1,Thu,0
51,2013-08-09,0,0,0,0,0,NA,NA,1,Fri,0
51,2013-08-10,0,0,0,0,0,NA,NA,1,Sat,1
51,2013-08-11,0,0,0,0,0,NA,NA,1,Sun,1
51,2013-08-12,0,0,0,0,0,NA,NA,1,Mon,0
51,2013-08-13,0,0,0,0,0,NA,NA,1,Tue,0
51,2013-08-14,0,0,0,0,0,NA,NA,1,Wed,0
51,2013-08-15,0,0,0,0,0,NA,NA,1,Thu,0
51,2013-08-16,0,0,0,0,0,NA,NA,1,Fri,0
51,2013-08-17,0,0,0,0,0,NA,NA,1,Sat,1
51,2013-08-18,0,0,0,0,0,NA,NA,1,Sun,1
51,2013-08-19,0,0,0,0,0,NA,NA,1,Mon,0
52,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
52,2013-03-27,6,0,0,16,0,NA,NA,1,Wed,0
52,2013-03-28,32,0,0,73,0,8,1,1,Thu,0
52,2013-03-29,22,0,7,71,0,8,NA,1,Fri,0
52,2013-03-30,28,0,5,42,0,10,2,1,Sat,1
52,2013-03-31,7,0,4,36,0,NA,2,1,Sun,1
52,2013-04-01,16,0,5,124,0,10,NA,1,Mon,0
52,2013-04-02,18,0,7,66,0,8,NA,1,Tue,0
52,2013-04-03,20,0,9,117,0,8,3,1,Wed,0
52,2013-04-04,17,0,7,63,0,8,5,1,Thu,0
52,2013-04-05,8,0,10,95,0,6,1,1,Fri,0
52,2013-04-06,7,0,4,11,0,6,3,1,Sat,1
52,2013-04-07,15,0,5,26,0,6,3,1,Sun,1
52,2013-04-08,12,0,4,43,0,6,3,1,Mon,0
52,2013-04-09,12,0,6,60,0,9,5,1,Tue,0
52,2013-04-10,14,0,8,98,0,7,1,1,Wed,0
52,2013-04-11,29,0,6,74,0,4,5,1,Thu,0
52,2013-04-12,14,0,9,99,0,4,1,1,Fri,0
52,2013-04-13,20,0,6,111,0,10,5,1,Sat,1
52,2013-04-14,25,0,6,31,0,NA,2,1,Sun,1
52,2013-04-15,5,0,7,133,0,9,1,1,Mon,0
52,2013-04-16,5,0,5,170,0,9,1,1,Tue,0
52,2013-04-17,5,0,2,35,0,NA,2.5,1,Wed,0
52,2013-04-18,15,0,6,136,0,9,4.5,1,Thu,0
52,2013-04-19,12,0,6,107,0,NA,NA,1,Fri,0
52,2013-04-20,1,0,2,83,0,NA,NA,1,Sat,1
52,2013-04-21,5,0,2,91,0,NA,NA,1,Sun,1
52,2013-04-22,19,0,4,118,0,NA,NA,1,Mon,0
52,2013-04-23,16,0,4,136,0,7,2,1,Tue,0
52,2013-04-24,3,0,0,14,0,NA,NA,1,Wed,0
52,2013-04-25,10,0,4,76,0,NA,NA,1,Thu,0
52,2013-04-26,16,0,8,177,0,NA,2,1,Fri,0
52,2013-04-27,17,0,6,70,0,NA,NA,1,Sat,1
52,2013-04-28,25,0,6,90,0,NA,NA,1,Sun,1
52,2013-04-29,12,0,6,103,0,NA,1.5,1,Mon,0
52,2013-04-30,6,0,6,87,0,9,1,1,Tue,0
52,2013-05-01,13,0,5,150,0,NA,1,1,Wed,0
52,2013-05-02,12,0,7,182,0,NA,NA,1,Thu,0
52,2013-05-03,10,0,1,120,0,NA,NA,1,Fri,0
52,2013-05-04,13,0,6,102,0,NA,NA,1,Sat,1
52,2013-05-05,9,0,5,76,0,NA,NA,1,Sun,1
52,2013-05-06,7,0,2,112,0,NA,NA,1,Mon,0
52,2013-05-07,6,0,6,78,0,NA,NA,1,Tue,0
52,2013-05-08,7,0,3,127,0,NA,NA,1,Wed,0
52,2013-05-09,6,0,3,47,0,NA,NA,1,Thu,0
52,2013-05-10,4,0,5,130,0,NA,NA,1,Fri,0
52,2013-05-11,7,0,7,124,0,NA,NA,1,Sat,1
52,2013-05-12,1,0,1,23,0,NA,NA,1,Sun,1
52,2013-05-13,3,0,6,114,0,NA,NA,1,Mon,0
52,2013-05-14,18,0,3,59,0,NA,NA,1,Tue,0
52,2013-05-15,13,0,2,31,0,NA,NA,1,Wed,0
52,2013-05-16,7,0,8,101,0,1,2,1,Thu,0
52,2013-05-17,17,0,2,74,0,NA,1,1,Fri,0
52,2013-05-18,6,0,2,63,0,NA,NA,1,Sat,1
52,2013-05-19,5,0,6,120,0,NA,2,1,Sun,1
52,2013-05-20,12,0,6,1621,0,NA,NA,1,Mon,0
52,2013-05-21,13,0,5,643,0,NA,3,1,Tue,0
52,2013-05-22,9,0,7,2001,0,NA,1,1,Wed,0
52,2013-05-23,23,0,5,985,0,NA,NA,1,Thu,0
52,2013-05-24,14,0,6,1117,0,NA,NA,1,Fri,0
52,2013-05-25,2,0,6,362,0,NA,5,1,Sat,1
52,2013-05-26,15,0,4,782,0,NA,NA,1,Sun,1
52,2013-05-27,2,0,0,80,0,NA,NA,1,Mon,0
52,2013-05-28,10,0,6,1362,0,NA,NA,1,Tue,0
52,2013-05-29,11,0,2,5991,0,NA,NA,1,Wed,0
52,2013-05-30,4,0,4,704,0,NA,NA,1,Thu,0
52,2013-05-31,3,0,2,443,0,NA,NA,1,Fri,0
52,2013-06-01,2,0,1,338,0,NA,NA,1,Sat,1
52,2013-06-02,0,0,0,0,0,NA,NA,1,Sun,1
52,2013-06-03,0,0,0,0,0,NA,NA,1,Mon,0
52,2013-06-04,0,0,0,0,0,NA,NA,1,Tue,0
52,2013-06-05,0,0,0,0,0,NA,NA,1,Wed,0
52,2013-06-06,0,0,0,0,0,NA,NA,1,Thu,0
52,2013-06-07,0,0,0,0,0,NA,NA,1,Fri,0
52,2013-06-08,0,0,0,0,0,NA,NA,1,Sat,1
52,2013-06-09,0,0,0,0,0,NA,NA,1,Sun,1
52,2013-06-10,0,0,0,0,0,NA,NA,1,Mon,0
52,2013-06-11,0,0,0,0,0,NA,NA,1,Tue,0
52,2013-06-12,0,0,0,0,0,NA,NA,1,Wed,0
52,2013-06-13,0,0,0,0,0,NA,NA,1,Thu,0
52,2013-06-14,0,0,0,0,0,NA,NA,1,Fri,0
52,2013-06-15,0,0,0,0,0,NA,NA,1,Sat,1
52,2013-06-16,0,0,0,0,0,NA,NA,1,Sun,1
52,2013-06-17,0,0,0,0,0,NA,NA,1,Mon,0
52,2013-06-18,0,0,0,0,0,NA,NA,1,Tue,0
52,2013-06-19,0,0,0,0,0,NA,NA,1,Wed,0
52,2013-06-20,0,0,0,0,0,NA,NA,1,Thu,0
52,2013-06-21,0,0,0,0,0,NA,NA,1,Fri,0
52,2013-06-22,0,0,0,0,0,NA,NA,1,Sat,1
52,2013-06-23,0,0,0,0,0,NA,NA,1,Sun,1
52,2013-06-24,0,0,0,0,0,NA,NA,1,Mon,0
52,2013-06-25,0,0,0,0,0,NA,NA,1,Tue,0
52,2013-06-26,0,0,0,0,0,NA,NA,1,Wed,0
52,2013-06-27,0,0,0,0,0,NA,NA,1,Thu,0
52,2013-06-28,0,0,0,0,0,NA,NA,1,Fri,0
52,2013-06-29,0,0,0,0,0,NA,NA,1,Sat,1
52,2013-06-30,0,0,0,0,0,NA,NA,1,Sun,1
52,2013-07-01,0,0,0,0,0,NA,NA,1,Mon,0
52,2013-07-02,0,0,0,0,0,NA,NA,1,Tue,0
52,2013-07-03,0,0,0,0,0,NA,NA,1,Wed,0
52,2013-07-04,0,0,0,0,0,NA,NA,1,Thu,0
52,2013-07-05,0,0,0,0,0,NA,NA,1,Fri,0
52,2013-07-06,0,0,0,0,0,NA,NA,1,Sat,1
52,2013-07-07,0,0,0,0,0,NA,NA,1,Sun,1
52,2013-07-08,0,0,0,0,0,NA,NA,1,Mon,0
52,2013-07-09,0,0,0,0,0,NA,NA,1,Tue,0
52,2013-07-10,0,0,0,0,0,NA,NA,1,Wed,0
52,2013-07-11,0,0,0,0,0,NA,NA,1,Thu,0
52,2013-07-12,0,0,0,0,0,NA,NA,1,Fri,0
52,2013-07-13,0,0,0,0,0,NA,NA,1,Sat,1
52,2013-07-14,0,0,0,0,0,NA,NA,1,Sun,1
52,2013-07-15,0,0,0,0,0,NA,NA,1,Mon,0
52,2013-07-16,0,0,0,0,0,NA,NA,1,Tue,0
52,2013-07-17,0,0,0,0,0,NA,NA,1,Wed,0
52,2013-07-18,0,0,0,0,0,NA,NA,1,Thu,0
52,2013-07-19,0,0,0,0,0,NA,NA,1,Fri,0
52,2013-07-20,0,0,0,0,0,NA,NA,1,Sat,1
52,2013-07-21,0,0,0,0,0,NA,NA,1,Sun,1
52,2013-07-22,0,0,0,0,0,NA,NA,1,Mon,0
52,2013-07-23,0,0,0,0,0,NA,NA,1,Tue,0
52,2013-07-24,0,0,0,0,0,NA,NA,1,Wed,0
52,2013-07-25,0,0,0,0,0,NA,NA,1,Thu,0
52,2013-07-26,0,0,0,0,0,NA,NA,1,Fri,0
52,2013-07-27,0,0,0,0,0,NA,NA,1,Sat,1
52,2013-07-28,0,0,0,0,0,NA,NA,1,Sun,1
52,2013-07-29,0,0,0,0,0,NA,NA,1,Mon,0
52,2013-07-30,0,0,0,0,0,NA,NA,1,Tue,0
52,2013-07-31,0,0,0,0,0,NA,NA,1,Wed,0
52,2013-08-01,0,0,0,0,0,NA,NA,1,Thu,0
52,2013-08-02,0,0,0,0,0,NA,NA,1,Fri,0
52,2013-08-03,0,0,0,0,0,NA,NA,1,Sat,1
52,2013-08-04,0,0,0,0,0,NA,NA,1,Sun,1
52,2013-08-05,0,0,0,0,0,NA,NA,1,Mon,0
52,2013-08-06,0,0,0,0,0,NA,NA,1,Tue,0
52,2013-08-07,0,0,0,0,0,NA,NA,1,Wed,0
52,2013-08-08,0,0,0,0,0,NA,NA,1,Thu,0
52,2013-08-09,0,0,0,0,0,NA,NA,1,Fri,0
52,2013-08-10,0,0,0,0,0,NA,NA,1,Sat,1
52,2013-08-11,0,0,0,0,0,NA,NA,1,Sun,1
52,2013-08-12,0,0,0,0,0,NA,NA,1,Mon,0
52,2013-08-13,0,0,0,0,0,NA,NA,1,Tue,0
52,2013-08-14,0,0,0,0,0,NA,NA,1,Wed,0
52,2013-08-15,0,0,0,0,0,NA,NA,1,Thu,0
52,2013-08-16,0,0,0,0,0,NA,NA,1,Fri,0
52,2013-08-17,0,0,0,0,0,NA,NA,1,Sat,1
52,2013-08-18,0,0,0,0,0,NA,NA,1,Sun,1
52,2013-08-19,0,0,0,0,0,NA,NA,1,Mon,0
53,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
53,2013-03-27,19,0,3,366,0,7,1,1,Wed,0
53,2013-03-28,16,0,6,67,0,8,1,1,Thu,0
53,2013-03-29,19,0,6,201,0,6,1,1,Fri,0
53,2013-03-30,40,0,2,35,0,7,2,1,Sat,1
53,2013-03-31,17,0,3,14,0,NA,NA,1,Sun,1
53,2013-04-01,31,0,3,127,0,6.5,1.5,1,Mon,0
53,2013-04-02,15,0,6,31,0,6,NA,1,Tue,0
53,2013-04-03,46,0,6,188,0,6,2.5,1,Wed,0
53,2013-04-04,20,0,4,150,0,8,NA,1,Thu,0
53,2013-04-05,37,0,5,184,0,5,3.5,1,Fri,0
53,2013-04-06,30,0,0,23,0,NA,2,1,Sat,1
53,2013-04-07,46,0,5,11,0,7,NA,1,Sun,1
53,2013-04-08,40,0,5,186,0,5,NA,1,Mon,0
53,2013-04-09,18,0,6,299,0,NA,1,1,Tue,0
53,2013-04-10,31,0,2,166,0,7,NA,1,Wed,0
53,2013-04-11,15,0,3,172,0,5.5,NA,1,Thu,0
53,2013-04-12,14,0,2,193,0,0,NA,1,Fri,0
53,2013-04-13,37,0,0,124,0,7,1,1,Sat,1
53,2013-04-14,36,0,2,132,0,NA,NA,1,Sun,1
53,2013-04-15,22,0,7,196,0,NA,1.5,1,Mon,0
53,2013-04-16,18,0,3,132,0,NA,2,1,Tue,0
53,2013-04-17,8,0,1,48,0,NA,NA,1,Wed,0
53,2013-04-18,20,0,3,458,0,NA,NA,1,Thu,0
53,2013-04-19,27,0,5,228,0,6,1,1,Fri,0
53,2013-04-20,52,0,5,1,0,NA,NA,1,Sat,1
53,2013-04-21,50,0,6,43,0,NA,1,1,Sun,1
53,2013-04-22,19,0,4,200,0,NA,NA,1,Mon,0
53,2013-04-23,34,0,6,291,0,NA,4,1,Tue,0
53,2013-04-24,29,0,7,237,0,7,NA,1,Wed,0
53,2013-04-25,33,0,8,401,0,6,1,1,Thu,0
53,2013-04-26,39,0,3,382,0,6,NA,1,Fri,0
53,2013-04-27,30,0,6,91,0,NA,NA,1,Sat,1
53,2013-04-28,36,0,2,173,0,NA,NA,1,Sun,1
53,2013-04-29,11,0,7,199,0,1,1.5,1,Mon,0
53,2013-04-30,15,0,4,243,0,NA,1,1,Tue,0
53,2013-05-01,25,0,8,331,0,NA,1,1,Wed,0
53,2013-05-02,13,0,4,62,0,NA,1,1,Thu,0
53,2013-05-03,78,0,4,201,0,6,NA,1,Fri,0
53,2013-05-04,19,0,2,90,0,NA,NA,1,Sat,1
53,2013-05-05,29,0,0,190,0,NA,NA,1,Sun,1
53,2013-05-06,18,0,4,291,0,5,NA,1,Mon,0
53,2013-05-07,40,0,2,176,0,NA,1,1,Tue,0
53,2013-05-08,19,0,4,327,0,NA,1,1,Wed,0
53,2013-05-09,28,0,7,148,0,NA,1,1,Thu,0
53,2013-05-10,38,0,2,122,0,5,NA,1,Fri,0
53,2013-05-11,91,0,4,146,0,NA,NA,1,Sat,1
53,2013-05-12,43,0,6,115,0,NA,NA,1,Sun,1
53,2013-05-13,23,0,5,177,0,19,NA,1,Mon,0
53,2013-05-14,14,0,5,198,0,11,NA,1,Tue,0
53,2013-05-15,19,0,2,217,0,15,1,1,Wed,0
53,2013-05-16,45,0,5,163,0,NA,2.5,1,Thu,0
53,2013-05-17,79,0,4,198,0,7,NA,1,Fri,0
53,2013-05-18,8,0,0,17,0,NA,2,1,Sat,1
53,2013-05-19,6,0,2,39,0,NA,NA,1,Sun,1
53,2013-05-20,35,0,7,345,0,1,1,1,Mon,0
53,2013-05-21,5,0,0,67,0,NA,NA,1,Tue,0
53,2013-05-22,24,0,5,210,0,NA,1,1,Wed,0
53,2013-05-23,15,0,0,50,0,NA,NA,1,Thu,0
53,2013-05-24,0,0,0,0,0,NA,NA,1,Fri,0
53,2013-05-25,11,0,0,79,0,NA,NA,1,Sat,1
53,2013-05-26,32,0,0,151,0,NA,NA,1,Sun,1
53,2013-05-27,13,0,2,63,0,7,NA,1,Mon,0
53,2013-05-28,13,0,2,202,0,NA,NA,1,Tue,0
53,2013-05-29,27,0,3,1324,0,NA,NA,1,Wed,0
53,2013-05-30,46,0,4,99,0,NA,NA,1,Thu,0
53,2013-05-31,11,0,2,25,0,NA,NA,1,Fri,0
53,2013-06-01,0,0,0,0,0,NA,NA,1,Sat,1
53,2013-06-02,0,0,0,0,0,NA,NA,1,Sun,1
53,2013-06-03,0,0,0,0,0,NA,NA,1,Mon,0
53,2013-06-04,0,0,0,0,0,NA,NA,1,Tue,0
53,2013-06-05,0,0,0,0,0,NA,NA,1,Wed,0
53,2013-06-06,0,0,0,0,0,NA,NA,1,Thu,0
53,2013-06-07,0,0,0,0,0,NA,NA,1,Fri,0
53,2013-06-08,0,0,0,0,0,NA,NA,1,Sat,1
53,2013-06-09,0,0,0,0,0,NA,NA,1,Sun,1
53,2013-06-10,0,0,0,0,0,NA,NA,1,Mon,0
53,2013-06-11,0,0,0,0,0,NA,NA,1,Tue,0
53,2013-06-12,0,0,0,0,0,NA,NA,1,Wed,0
53,2013-06-13,0,0,0,0,0,NA,NA,1,Thu,0
53,2013-06-14,0,0,0,0,0,NA,NA,1,Fri,0
53,2013-06-15,0,0,0,0,0,NA,NA,1,Sat,1
53,2013-06-16,0,0,0,0,0,NA,NA,1,Sun,1
53,2013-06-17,0,0,0,0,0,NA,NA,1,Mon,0
53,2013-06-18,0,0,0,0,0,NA,NA,1,Tue,0
53,2013-06-19,0,0,0,0,0,NA,NA,1,Wed,0
53,2013-06-20,0,0,0,0,0,NA,NA,1,Thu,0
53,2013-06-21,0,0,0,0,0,NA,NA,1,Fri,0
53,2013-06-22,0,0,0,0,0,NA,NA,1,Sat,1
53,2013-06-23,0,0,0,0,0,NA,NA,1,Sun,1
53,2013-06-24,0,0,0,0,0,NA,NA,1,Mon,0
53,2013-06-25,0,0,0,0,0,NA,NA,1,Tue,0
53,2013-06-26,0,0,0,0,0,NA,NA,1,Wed,0
53,2013-06-27,0,0,0,0,0,NA,NA,1,Thu,0
53,2013-06-28,0,0,0,0,0,NA,NA,1,Fri,0
53,2013-06-29,0,0,0,0,0,NA,NA,1,Sat,1
53,2013-06-30,0,0,0,0,0,NA,NA,1,Sun,1
53,2013-07-01,0,0,0,0,0,NA,NA,1,Mon,0
53,2013-07-02,0,0,0,0,0,NA,NA,1,Tue,0
53,2013-07-03,0,0,0,0,0,NA,NA,1,Wed,0
53,2013-07-04,0,0,0,0,0,NA,NA,1,Thu,0
53,2013-07-05,0,0,0,0,0,NA,NA,1,Fri,0
53,2013-07-06,0,0,0,0,0,NA,NA,1,Sat,1
53,2013-07-07,0,0,0,0,0,NA,NA,1,Sun,1
53,2013-07-08,0,0,0,0,0,NA,NA,1,Mon,0
53,2013-07-09,0,0,0,0,0,NA,NA,1,Tue,0
53,2013-07-10,0,0,0,0,0,NA,NA,1,Wed,0
53,2013-07-11,0,0,0,0,0,NA,NA,1,Thu,0
53,2013-07-12,0,0,0,0,0,NA,NA,1,Fri,0
53,2013-07-13,0,0,0,0,0,NA,NA,1,Sat,1
53,2013-07-14,0,0,0,0,0,NA,NA,1,Sun,1
53,2013-07-15,0,0,0,0,0,NA,NA,1,Mon,0
53,2013-07-16,0,0,0,0,0,NA,NA,1,Tue,0
53,2013-07-17,0,0,0,0,0,NA,NA,1,Wed,0
53,2013-07-18,0,0,0,0,0,NA,NA,1,Thu,0
53,2013-07-19,0,0,0,0,0,NA,NA,1,Fri,0
53,2013-07-20,0,0,0,0,0,NA,NA,1,Sat,1
53,2013-07-21,0,0,0,0,0,NA,NA,1,Sun,1
53,2013-07-22,0,0,0,0,0,NA,NA,1,Mon,0
53,2013-07-23,0,0,0,0,0,NA,NA,1,Tue,0
53,2013-07-24,0,0,0,0,0,NA,NA,1,Wed,0
53,2013-07-25,0,0,0,0,0,NA,NA,1,Thu,0
53,2013-07-26,0,0,0,0,0,NA,NA,1,Fri,0
53,2013-07-27,0,0,0,0,0,NA,NA,1,Sat,1
53,2013-07-28,0,0,0,0,0,NA,NA,1,Sun,1
53,2013-07-29,0,0,0,0,0,NA,NA,1,Mon,0
53,2013-07-30,0,0,0,0,0,NA,NA,1,Tue,0
53,2013-07-31,0,0,0,0,0,NA,NA,1,Wed,0
53,2013-08-01,0,0,0,0,0,NA,NA,1,Thu,0
53,2013-08-02,0,0,0,0,0,NA,NA,1,Fri,0
53,2013-08-03,0,0,0,0,0,NA,NA,1,Sat,1
53,2013-08-04,0,0,0,0,0,NA,NA,1,Sun,1
53,2013-08-05,0,0,0,0,0,NA,NA,1,Mon,0
53,2013-08-06,0,0,0,0,0,NA,NA,1,Tue,0
53,2013-08-07,0,0,0,0,0,NA,NA,1,Wed,0
53,2013-08-08,0,0,0,0,0,NA,NA,1,Thu,0
53,2013-08-09,0,0,0,0,0,NA,NA,1,Fri,0
53,2013-08-10,0,0,0,0,0,NA,NA,1,Sat,1
53,2013-08-11,0,0,0,0,0,NA,NA,1,Sun,1
53,2013-08-12,0,0,0,0,0,NA,NA,1,Mon,0
53,2013-08-13,0,0,0,0,0,NA,NA,1,Tue,0
53,2013-08-14,0,0,0,0,0,NA,NA,1,Wed,0
53,2013-08-15,0,0,0,0,0,NA,NA,1,Thu,0
53,2013-08-16,0,0,0,0,0,NA,NA,1,Fri,0
53,2013-08-17,0,0,0,0,0,NA,NA,1,Sat,1
53,2013-08-18,0,0,0,0,0,NA,NA,1,Sun,1
53,2013-08-19,0,0,0,0,0,NA,NA,1,Mon,0
54,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
54,2013-03-27,17,0,2,83,0,NA,NA,1,Wed,0
54,2013-03-28,34,0,3,124,0,5,1,1,Thu,0
54,2013-03-29,21,0,4,122,0,NA,NA,1,Fri,0
54,2013-03-30,33,0,3,55,0,6,1,1,Sat,1
54,2013-03-31,45,0,3,45,0,4,NA,1,Sun,1
54,2013-04-01,33,0,2,116,0,NA,NA,1,Mon,0
54,2013-04-02,29,0,4,452,0,NA,NA,1,Tue,0
54,2013-04-03,13,0,2,179,0,NA,NA,1,Wed,0
54,2013-04-04,23,0,3,185,0,NA,2,1,Thu,0
54,2013-04-05,7,0,4,146,0,5,2,1,Fri,0
54,2013-04-06,14,0,4,0,0,NA,2.5,1,Sat,1
54,2013-04-07,14,0,0,151,0,NA,NA,1,Sun,1
54,2013-04-08,3,0,5,289,0,NA,NA,1,Mon,0
54,2013-04-09,43,0,7,0,0,NA,NA,1,Tue,0
54,2013-04-10,44,0,6,36,0,5,1,1,Wed,0
54,2013-04-11,17,0,4,195,0,8,1,1,Thu,0
54,2013-04-12,13,0,6,414,0,5,2,1,Fri,0
54,2013-04-13,20,0,5,149,0,NA,4,1,Sat,1
54,2013-04-14,0,0,4,49,0,6,NA,1,Sun,1
54,2013-04-15,21,0,5,237,0,7,1,1,Mon,0
54,2013-04-16,15,0,4,519,0,6,1,1,Tue,0
54,2013-04-17,5,0,3,404,0,4,4,1,Wed,0
54,2013-04-18,48,0,6,401,0,NA,NA,1,Thu,0
54,2013-04-19,41,0,5,277,0,NA,NA,1,Fri,0
54,2013-04-20,54,0,3,280,0,NA,NA,1,Sat,1
54,2013-04-21,44,0,3,352,0,6,NA,1,Sun,1
54,2013-04-22,14,0,1,585,0,NA,NA,1,Mon,0
54,2013-04-23,7,0,3,424,0,NA,2,1,Tue,0
